lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;1053
901;Suchodół;Brody;powiat żarski;59;;;;
902;Sudoł;Czerwieńsk;powiat zielonogórski;173;;;;
903;Sułów;Rzepin;powiat słubicki;223;;;;
904;Surowa;Żary;powiat żarski;186;;;;
905;Susłów;Bojadła;powiat zielonogórski;33;;;;
906;Swarzynice;Trzebiechów;powiat zielonogórski;600;;;;
907;Sycowice;Czerwieńsk;powiat zielonogórski;228;;;;
908;Szarcz;Pszczew;powiat międzyrzecki;290;;;;
909;Szczaniec;Szczaniec;powiat świebodziński;1355;;;;
910;Szczawno;Dąbie;powiat krośnieński;554;;;;
911;Szczepanów;Iłowa;powiat żagański;216;;;;
912;Szklarka Radnicka;Krosno Odrzańskie;powiat krośnieński;306;;;;
913;Szreniawa;Sława;powiat wschowski;162;;;;
914;Szumiąca;Międzyrzecz;powiat międzyrzecki;161;;;;
915;Szyba;Nowe Miasteczko;powiat nowosolski;133;;;;
916;Ściechów;Lubiszyn;powiat gorzowski;652;;;;
917;Ściechówek;Lubiszyn;powiat gorzowski;227;;;;
918;Śliwnik;Małomice;powiat żagański;252;;;;
919;Śmieszkowo;Sława;powiat wschowski;489;;;;
920;Świbinki;Tuplice;powiat żarski;125;;;;
921;Świbna;Jasień;powiat żarski;134;;;;
922;Świdnica;Świdnica;powiat zielonogórski;2119;;;;
923;Świdwowiec;Trzciel;powiat międzyrzecki;231;;;;
924;Świechocin;Pszczew;powiat międzyrzecki;106;;;;
925;Świecko;Słubice;powiat słubicki;194;;;;
926;Świerkocin;Witnica;powiat gorzowski;245;;;;
927;Świętojańsko;Krzeszyce;powiat sulęciński;73;;;;
928;Święty Wojciech;Międzyrzecz;powiat międzyrzecki;794;;;;
929;Świniary;Ośno Lubuskie;powiat słubicki;215;;;;
930;Świniary;Skwierzyna;powiat międzyrzecki;407;;;;
931;Tarnawa Krośnieńska;Bobrowice;powiat krośnieński;45;;;;
932;Tarnawa Rzepińska;Torzym;powiat sulęciński;95;;;;
933;Tarnawa;Zabór;powiat zielonogórski;142;;;;
934;Tarnów Bycki;Bytom Odrzański;powiat nowosolski;71;;;;
935;Tarnów Jezierny;Sława;powiat wschowski;170;;;;
936;Tarnów;Lubiszyn;powiat gorzowski;353;;;;
937;Tarnów;Lubsko;powiat żarski;39;;;;
938;Templewo;Bledzew;powiat międzyrzecki;378;;;;
939;Tomaszowo;Żagań;powiat żagański;1177;;;;
940;Toporów;Łagów;powiat świebodziński;764;;;;
941;Trzebicz Nowy;Drezdenko;powiat strzelecko-drezdenecki;326;;;;
942;Trzebicz-Młyn;Drezdenko;powiat strzelecko-drezdenecki;36;;;;
943;Trzebicz;Drezdenko;powiat strzelecko-drezdenecki;703;;;;
944;Trzebiechów;Maszewo;powiat krośnieński;193;;;;
945;Trzebiechów;Trzebiechów;powiat zielonogórski;1076;;;;
946;Trzebiel;Trzebiel;powiat żarski;1314;;;;
947;Trzebiszewo;Skwierzyna;powiat międzyrzecki;624;;;;
948;Trzebów;Sulęcin;powiat sulęciński;277;;;;
949;Trzebów;Żagań;powiat żagański;289;;;;
950;Trzebule;Dąbie;powiat krośnieński;208;;;;
951;Trzemeszno Lubuskie;Sulęcin;powiat sulęciński;639;;;;
952;Trześniów;Ośno Lubuskie;powiat słubicki;162;;;;
953;Tuchola Żarska;Lubsko;powiat żarski;449;;;;
954;Tuczępy;Drezdenko;powiat strzelecko-drezdenecki;1;;;;
955;Tuczno;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;543;;;;
956;Tuplice;Tuplice;powiat żarski;1321;;;;
957;Tursk;Sulęcin;powiat sulęciński;282;;;;
958;Twierdzielewo;Przytoczna;powiat międzyrzecki;65;;;;
959;Tylewice;Wschowa;powiat wschowski;551;;;;
960;Tyliczki;Lipinki Łużyckie;powiat żarski;36;;;;
961;Tymienice;Lubsko;powiat żarski;109;;;;
962;Tyrszeliny;Kolsko;powiat nowosolski;141;;;;
963;Ulim;Deszczno;powiat gorzowski;610;;;;
964;Urad;Cybinka;powiat słubicki;410;;;;
965;Urzuty;Nowogród Bobrzański;powiat zielonogórski;270;;;;
966;Uście;Kolsko;powiat nowosolski;293;;;;
967;Walewice;Torzym;powiat sulęciński;131;;;;
968;Wałowice;Gubin;powiat krośnieński;327;;;;
969;Wawrów;Santok;powiat gorzowski;2051;;;;
970;Wełmice;Bobrowice;powiat krośnieński;224;;;;
971;Wełmin;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;132;;;;
972;Węgliny;Gubin;powiat krośnieński;132;;;;
973;Węgrzynice;Skąpe;powiat świebodziński;195;;;;
974;Wężyska;Krosno Odrzańskie;powiat krośnieński;759;;;;
975;Wichów;Brzeźnica;powiat żagański;461;;;;
976;Wicina;Jasień;powiat żarski;177;;;;
977;Wiechlice;Szprotawa;powiat żagański;2187;;;;
978;Wiejce;Skwierzyna;powiat międzyrzecki;66;;;;
979;Wielisławice;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;290;;;;
980;Wielotów;Gubin;powiat krośnieński;86;;;;
981;Wielowieś;Sulęcin;powiat sulęciński;244;;;;
982;Wieprzyce;Bogdaniec;powiat gorzowski;262;;;;
983;Wierzbięcin;Trzebiel;powiat żarski;17;;;;
984;Wierzbnica;Bytom Odrzański;powiat nowosolski;197;;;;
985;Wierzbno;Przytoczna;powiat międzyrzecki;308;;;;
986;Wierzchno;Brody;powiat żarski;60;;;;
987;Wilenko;Szczaniec;powiat świebodziński;127;;;;
988;Wilkanowo;Świdnica;powiat zielonogórski;1178;;;;
989;Wilkowisko;Iłowa;powiat żagański;47;;;;
990;Wilkowo;Świebodzin;powiat świebodziński;920;;;;
991;Witaszkowo;Gubin;powiat krośnieński;33;;;;
992;Witków;Szprotawa;powiat żagański;457;;;;
993;Witoszyn Górny;Wymiarki;powiat żagański;1;;;;
994;Witoszyn;Wymiarki;powiat żagański;733;;;;
995;Włochów;Przewóz;powiat żarski;38;;;;
996;Włostowice;Trzebiel;powiat żarski;100;;;;
997;Włostów;Bogdaniec;powiat gorzowski;79;;;;
998;Włostów;Żary;powiat żarski;211;;;;
999;Wojcieszyce;Kłodawa;powiat gorzowski;887;;;;
1000;Wojnowo;Kargowa;powiat zielonogórski;231;;;;
1001;Wolimirzyce;Szczaniec;powiat świebodziński;132;;;;
1002;Wołogoszcz;Dobiegniew;powiat strzelecko-drezdenecki;130;;;;
1003;Wrociszów;Nowa Sól;powiat nowosolski;319;;;;
1004;Wróblów;Sława;powiat wschowski;286;;;;
1005;Wrzesiny;Brzeźnica;powiat żagański;318;;;;
1006;Wygnańczyce;Wschowa;powiat wschowski;146;;;;
1007;Wymiarki;Wymiarki;powiat żagański;1044;;;;
1008;Wysoka;Lubiszyn;powiat gorzowski;586;;;;
1009;Wysoka;Międzyrzecz;powiat międzyrzecki;169;;;;
1010;Wysoka;Nowogród Bobrzański;powiat zielonogórski;124;;;;
1011;Wysokie;Czerwieńsk;powiat zielonogórski;115;;;;
1012;Wystok;Torzym;powiat sulęciński;118;;;;
1013;Wyszanowo;Międzyrzecz;powiat międzyrzecki;225;;;;
1014;Wyszanów;Szlichtyngowa;powiat wschowski;223;;;;
1015;Zabłocie;Jasień;powiat żarski;329;;;;
1016;Zabór;Zabór;powiat zielonogórski;1017;;;;
1017;Zagaje;Zwierzyn;powiat strzelecko-drezdenecki;86;;;;
1018;Zagaje;Lubrza;powiat świebodziński;64;;;;
1019;Zagórze;Drezdenko;powiat strzelecko-drezdenecki;87;;;;
1020;Zagórze;Czerwieńsk;powiat zielonogórski;186;;;;
1021;Zagórze;Lubrza;powiat świebodziński;126;;;;
1022;Zajączek;Lipinki Łużyckie;powiat żarski;189;;;;
1023;Zakęcie;Otyń;powiat nowosolski;419;;;;
1024;Zamysłów;Szlichtyngowa;powiat wschowski;334;;;;
1025;Zasieki;Brody;powiat żarski;236;;;;
1026;Zaszczytowo;Krzeszyce;powiat sulęciński;107;;;;
1027;Zawada;Gubin;powiat krośnieński;96;;;;
1028;Zdroisko;Kłodawa;powiat gorzowski;179;;;;
1029;Zemsko;Bledzew;powiat międzyrzecki;365;;;;
1030;Zielątkowo;Drezdenko;powiat strzelecko-drezdenecki;75;;;;
1031;Zieleniec;Jasień;powiat żarski;52;;;;
1032;Zielomyśl;Pszczew;powiat międzyrzecki;153;;;;
1033;Ziębikowo;Lubsko;powiat żarski;106;;;;
1034;Zimna Brzeźnica;Niegosławice;powiat żagański;357;;;;
1035;Złotnik;Żary;powiat żarski;888;;;;
1036;Zwierzyn;Zwierzyn;powiat strzelecko-drezdenecki;1329;;;;
1037;Zwierzyniec;Siedlisko;powiat nowosolski;51;;;;
1038;Żabice;Górzyca;powiat słubicki;562;;;;
1039;Żabicko;Strzelce Krajeńskie;powiat strzelecko-drezdenecki;132;;;;
1040;Żaganiec;Iłowa;powiat żagański;99;;;;
1041;Żarki Małe;Trzebiel;powiat żarski;51;;;;
1042;Żarki Wielkie;Trzebiel;powiat żarski;514;;;;
1043;Żarków;Bobrowice;powiat krośnieński;57;;;;
1044;Żarzyn;Sulęcin;powiat sulęciński;290;;;;
1045;Żelechów;Łagów;powiat świebodziński;283;;;;
1046;Żelisław;Małomice;powiat żagański;142;;;;
1047;Żenichów;Gubin;powiat krośnieński;156;;;;
1048;Żółwin;Międzyrzecz;powiat międzyrzecki;320;;;;
1049;Żółwin;Zwierzyn;powiat strzelecko-drezdenecki;180;;;;
1050;Żubrów;Sulęcin;powiat sulęciński;627;;;;
1051;Żuków;Nowe Miasteczko;powiat nowosolski;251;;;;
1052;Żydowo;Trzciel;powiat międzyrzecki;48;;;;
1053;Żytowań;Gubin;powiat krośnieński;120;;;;
