lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;4356
2121;Marulew;Brudzew;powiat turecki;139;;;;
2122;Marunowo;Czarnków;powiat czarnkowsko-trzcianecki;254;;;;
2123;Marydół;Ostrzeszów;powiat ostrzeszowski;272;;;;
2124;Marylin;Drawsko;powiat czarnkowsko-trzcianecki;92;;;;
2125;Maryniec;Krajenka;powiat złotowski;27;;;;
2126;Marynki;Kłodawa;powiat kolski;1;;;;
2127;Marysin;Niechanowo;powiat gnieźnieński;166;;;;
2128;Marzenin;Września;powiat wrzesiński;551;;;;
2129;Masanów;Sieroszewice;powiat ostrowski;658;;;;
2130;Masłowo;Rawicz;powiat rawicki;1630;;;;
2131;Masłowo;Dolsk;powiat śremski;297;;;;
2132;Maślaki;Wilczyn;powiat koniński;143;;;;
2133;Mateuszewo;Śrem;powiat śremski;1;;;;
2134;Mazury;Ostrów Wielkopolski;powiat ostrowski;1;;;;
2135;Mączniki;Kraszewice;powiat ostrzeszowski;189;;;;
2136;Mączniki;Nowe Skalmierzyce;powiat ostrowski;542;;;;
2137;Mączniki;Gniezno;powiat gnieźnieński;102;;;;
2138;Mączniki;Środa Wielkopolska;powiat średzki;380;;;;
2139;Mądre;Zaniemyśl;powiat średzki;50;;;;
2140;Mądroszki;Rzgów;powiat koniński;40;;;;
2141;Mąkolno;Sompolno;powiat koniński;577;;;;
2142;Mąkoszyce;Kobyla Góra;powiat ostrzeszowski;1149;;;;
2143;Mąkoszyn;Wierzbinek;powiat koniński;220;;;;
2144;Mąkownica;Witkowo;powiat gnieźnieński;167;;;;
2145;Mchowo;Babiak;powiat kolski;172;;;;
2146;Mchy;Książ Wielkopolski;powiat śremski;621;;;;
2147;Mechlin;Śrem;powiat śremski;918;;;;
2148;Mechnacz;Kwilcz;powiat międzychodzki;190;;;;
2149;Mechnice;Kępno;powiat kępiński;295;;;;
2150;Mełpin;Dolsk;powiat śremski;304;;;;
2151;Meszna;Słupca;powiat słupecki;1;;;;
2152;Mężyk;Wieleń;powiat czarnkowsko-trzcianecki;130;;;;
2153;Miały;Wieleń;powiat czarnkowsko-trzcianecki;739;;;;
2154;Miasteczko Krajeńskie;Miasteczko Krajeńskie;powiat pilski;1080;;;;
2155;Miasteczko-Huby;Miasteczko Krajeńskie;powiat pilski;118;;;;
2156;Miastko;Wijewo;powiat leszczyński;140;;;;
2157;Miaty;Trzemeszno;powiat gnieźnieński;268;;;;
2158;Miąskowo;Osieczna;powiat leszczyński;83;;;;
2159;Miąskowo;Krzykosy;powiat średzki;423;;;;
2160;Miąża;Damasławek;powiat wągrowiecki;1;;;;
2161;Michalcza;Kłecko;powiat gnieźnieński;224;;;;
2162;Michalinów;Zagórów;powiat słupecki;171;;;;
2163;Michałowo;Słupca;powiat słupecki;1;;;;
2164;Michałowo;Piaski;powiat gostyński;356;;;;
2165;Michałów Czwarty;Opatówek;powiat kaliski;1;;;;
2166;Michałów Drugi;Opatówek;powiat kaliski;212;;;;
2167;Michałów Trzeci;Opatówek;powiat kaliski;83;;;;
2168;Michałów;Czajków;powiat ostrzeszowski;91;;;;
2169;Michałów;Żelazków;powiat kaliski;1;;;;
2170;Michałów;Nowe Miasto nad Wartą;powiat średzki;174;;;;
2171;Michorzewko;Kuślin;powiat nowotomyski;349;;;;
2172;Michorzewo;Kuślin;powiat nowotomyski;763;;;;
2173;Miechcin;Poniec;powiat gostyński;114;;;;
2174;Miechów;Perzów;powiat kępiński;608;;;;
2175;Mieczewo;Mosina;powiat poznański;626;;;;
2176;Mieczownica;Ostrowite;powiat słupecki;352;;;;
2177;Mieczysławowo;Dominowo;powiat średzki;130;;;;
2178;Miedzianów;Nowe Skalmierzyce;powiat ostrowski;151;;;;
2179;Miedzichowo;Miedzichowo;powiat nowotomyski;431;;;;
2180;Mielcuchy Pierwsze;Czajków;powiat ostrzeszowski;1;;;;
2181;Mielcuchy;Czajków;powiat ostrzeszowski;452;;;;
2182;Mieleszówka;Doruchów;powiat ostrzeszowski;1;;;;
2183;Mieleszyn;Mieleszyn;powiat gnieźnieński;763;;;;
2184;Mielnica Duża;Skulsk;powiat koniński;323;;;;
2185;Mielnica Mała;Skulsk;powiat koniński;33;;;;
2186;Mielno;Czerwonak;powiat poznański;311;;;;
2187;Mielno;Mieleszyn;powiat gnieźnieński;347;;;;
2188;Mielżyn;Witkowo;powiat gnieźnieński;637;;;;
2189;Mierzejewo;Krzemieniewo;powiat leszczyński;262;;;;
2190;Mierzewo;Niechanowo;powiat gnieźnieński;295;;;;
2191;Mierzyn;Międzychód;powiat międzychodzki;232;;;;
2192;Mieszków;Jarocin;powiat jarociński;1698;;;;
2193;Mieściska;Duszniki;powiat szamotulski;222;;;;
2194;Mieścisko;Mieścisko;powiat wągrowiecki;2361;;;;
2195;Międzybłocie;Złotów;powiat złotowski;400;;;;
2196;Międzybórz;Książ Wielkopolski;powiat śremski;1;;;;
2197;Międzychód;Dolsk;powiat śremski;363;;;;
2198;Międzylesie;Władysławów;powiat turecki;286;;;;
2199;Międzylesie;Damasławek;powiat wągrowiecki;267;;;;
2200;Międzylesie;Rogoźno;powiat obornicki;1;;;;
2201;Miękowo;Czerwonak;powiat poznański;1057;;;;
2202;Mijanowo;Trzemeszno;powiat gnieźnieński;109;;;;
2203;Mikołajewice;Niechanowo;powiat gnieźnieński;82;;;;
2204;Mikołajewo;Czarnków;powiat czarnkowsko-trzcianecki;297;;;;
2205;Mikołajówek;Koło;powiat kolski;188;;;;
2206;Mikorzyn;Kępno;powiat kępiński;1042;;;;
2207;Mikorzyn;Ślesin;powiat koniński;662;;;;
2208;Mikoszki;Kościan;powiat kościański;204;;;;
2209;Mikstat-Pustkowie;Mikstat;powiat ostrzeszowski;296;;;;
2210;Mikulice;Dobra;powiat turecki;345;;;;
2211;Mikuszewo;Miłosław;powiat wrzesiński;305;;;;
2212;Milcz;Chodzież;powiat chodzieski;555;;;;
2213;Milejewo;Ostrowite;powiat słupecki;1;;;;
2214;Milejów;Kawęczyn;powiat turecki;245;;;;
2215;Milin;Kramsk;powiat koniński;184;;;;
2216;Milinów;Władysławów;powiat turecki;119;;;;
2217;Miłaczew;Kleczew;powiat koniński;83;;;;
2218;Miłaczew;Malanów;powiat turecki;279;;;;
2219;Miłaczewek;Malanów;powiat turecki;253;;;;
2220;Miłaczewskie Młyny;Malanów;powiat turecki;32;;;;
2221;Miława;Trzemeszno;powiat gnieźnieński;83;;;;
2222;Miłkowice;Dobra;powiat turecki;182;;;;
2223;Miłkowo;Lubasz;powiat czarnkowsko-trzcianecki;425;;;;
2224;Miłosławice;Mieścisko;powiat wągrowiecki;181;;;;
2225;Miłostowo;Kwilcz;powiat międzychodzki;154;;;;
2226;Miniszew;Żerków;powiat jarociński;267;;;;
2227;Mirkowice;Mieścisko;powiat wągrowiecki;82;;;;
2228;Mirosław;Ujście;powiat pilski;564;;;;
2229;Mirosławki;Stęszew;powiat poznański;135;;;;
2230;Miroszka;Niechanowo;powiat gnieźnieński;98;;;;
2231;Mlecze;Orchowo;powiat słupecki;34;;;;
2232;Młodasko;Kaźmierz;powiat szamotulski;253;;;;
2233;Młodojewo-Parcele;Słupca;powiat słupecki;1;;;;
2234;Młodojewo;Słupca;powiat słupecki;811;;;;
2235;Młodzianów;Kawęczyn;powiat turecki;67;;;;
2236;Młodziejewice;Strzałkowo;powiat słupecki;226;;;;
2237;Młodzikowice;Krzykosy;powiat średzki;1;;;;
2238;Młodzikówko;Krzykosy;powiat średzki;67;;;;
2239;Młotkowo;Wysoka;powiat pilski;265;;;;
2240;Młotkówko;Wyrzysk;powiat pilski;83;;;;
2241;Młynary;Margonin;powiat chodzieski;194;;;;
2242;Młynek;Osiek Mały;powiat kolski;358;;;;
2243;Młynek;Sompolno;powiat koniński;1;;;;
2244;Młynik;Sośnie;powiat ostrowski;104;;;;
2245;Młynik;Olszówka;powiat kolski;134;;;;
2246;Młyniska;Przykona;powiat turecki;61;;;;
2247;Młynisko;Koźminek;powiat kaliski;196;;;;
2248;Młynkowo;Połajewo;powiat czarnkowsko-trzcianecki;809;;;;
2249;Młynkowo;Duszniki;powiat szamotulski;169;;;;
2250;Młynów;Ostrów Wielkopolski;powiat ostrowski;1;;;;
2251;Młyny Piekarskie;Dobra;powiat turecki;51;;;;
2252;Młyny Strachockie;Dobra;powiat turecki;1;;;;
2253;Mnichowice;Bralin;powiat kępiński;255;;;;
2254;Mnichowo;Gniezno;powiat gnieźnieński;877;;;;
2255;Mnichy;Międzychód;powiat międzychodzki;173;;;;
2256;Mniewo;Olszówka;powiat kolski;238;;;;
2257;Mniszki A;Skulsk;powiat koniński;154;;;;
2258;Mniszki;Międzychód;powiat międzychodzki;1;;;;
2259;Mochy;Przemęt;powiat wolsztyński;1703;;;;
2260;Moczalec;Brzeziny;powiat kaliski;134;;;;
2261;Moczydła;Dobra;powiat turecki;57;;;;
2262;Moczydła;Osiek Mały;powiat kolski;60;;;;
2263;Moczydła;Drawsko;powiat czarnkowsko-trzcianecki;145;;;;
2264;Modlibogowice;Rychwał;powiat koniński;198;;;;
2265;Modlica;Pyzdry;powiat wrzesiński;1;;;;
2266;Modliszewko;Gniezno;powiat gnieźnieński;489;;;;
2267;Modliszewo;Gniezno;powiat gnieźnieński;345;;;;
2268;Modła Królewska;Stare Miasto;powiat koniński;731;;;;
2269;Modła Księża;Stare Miasto;powiat koniński;1;;;;
2270;Modła;Opatówek;powiat kaliski;1;;;;
2271;Modła;Rzgów;powiat koniński;330;;;;
2272;Modrze;Stęszew;powiat poznański;711;;;;
2273;Modrzewie;Damasławek;powiat wągrowiecki;1;;;;
2274;Mokre;Grodziec;powiat koniński;1;;;;
2275;Mokronos;Koźmin Wielkopolski;powiat krotoszyński;386;;;;
2276;Mokronosy;Damasławek;powiat wągrowiecki;226;;;;
2277;Mokrzec;Międzychód;powiat międzychodzki;275;;;;
2278;Moraczewo;Rydzyna;powiat leszczyński;450;;;;
2279;Moraczewo;Łubowo;powiat gnieźnieński;60;;;;
2280;Morakowo;Gołańcz;powiat wągrowiecki;297;;;;
2281;Morakówko;Gołańcz;powiat wągrowiecki;90;;;;
2282;Morawin;Ceków-Kolonia;powiat kaliski;537;;;;
2283;Morawin;Doruchów;powiat ostrzeszowski;1;;;;
2284;Morownica;Śmigiel;powiat kościański;461;;;;
2285;Morzewo;Kaczory;powiat pilski;571;;;;
2286;Morzyczyn;Wierzbinek;powiat koniński;294;;;;
2287;Moskurnia;Koźminek;powiat kaliski;175;;;;
2288;Mostki-Kolonia;Babiak;powiat kolski;83;;;;
2289;Mostki;Kobyla Góra;powiat ostrzeszowski;160;;;;
2290;Mostki;Sompolno;powiat koniński;374;;;;
2291;Moszczanka;Raszków;powiat ostrowski;566;;;;
2292;Mościejewo;Kwilcz;powiat międzychodzki;252;;;;
2293;Mościenica;Kórnik;powiat poznański;1;;;;
2294;Mościska;Wysoka;powiat pilski;244;;;;
2295;Mościszki;Krzywiń;powiat kościański;402;;;;
2296;Możdżanów;Sośnie;powiat ostrowski;137;;;;
2297;Mórka;Śrem;powiat śremski;338;;;;
2298;Mórkowo;Lipno;powiat leszczyński;624;;;;
2299;Mroczeń;Baranów;powiat kępiński;1714;;;;
2300;Mroczki Wielkie;Szczytniki;powiat kaliski;268;;;;
2301;Mrowino;Rokietnica;powiat poznański;2094;;;;
2302;Mszczyczyn;Dolsk;powiat śremski;279;;;;
2303;Mściszewo;Murowana Goślina;powiat poznański;812;;;;
2304;Muchocin;Międzychód;powiat międzychodzki;294;;;;
2305;Muchy;Czajków;powiat ostrzeszowski;311;;;;
2306;Murowaniec;Szczytniki;powiat kaliski;1;;;;
2307;Murzynowiec Leśny;Krzykosy;powiat średzki;75;;;;
2308;Murzynowo Kościelne;Dominowo;powiat średzki;321;;;;
2309;Murzynowo Leśne;Krzykosy;powiat średzki;562;;;;
2310;Murzynówko;Krzykosy;powiat średzki;1;;;;
2311;Mutowo;Szamotuły;powiat szamotulski;656;;;;
2312;Mycielin;Mycielin;powiat kaliski;485;;;;
2313;Myje;Ostrzeszów;powiat ostrzeszowski;796;;;;
2314;Myjomice;Kępno;powiat kępiński;791;;;;
2315;Mylin;Chrzypsko Wielkie;powiat międzychodzki;306;;;;
2316;Mystki;Nekla;powiat wrzesiński;69;;;;
2317;Myszaków;Zagórów;powiat słupecki;1;;;;
2318;Myszakówek;Zagórów;powiat słupecki;320;;;;
2319;Myszki;Kiszkowo;powiat gnieźnieński;112;;;;
2320;Myszkowo;Szamotuły;powiat szamotulski;172;;;;
2321;Myślątkowo;Orchowo;powiat słupecki;218;;;;
2322;Myślęcin;Łubowo;powiat gnieźnieński;101;;;;
2323;Myśliborskie Holendry;Golina;powiat koniński;43;;;;
2324;Myślibórz;Golina;powiat koniński;166;;;;
2325;Myślniew;Kobyla Góra;powiat ostrzeszowski;312;;;;
2326;Nabyszyce;Odolanów;powiat ostrowski;591;;;;
2327;Nacław;Kościan;powiat kościański;282;;;;
2328;Nad Stawem;Jutrosin;powiat rawicki;124;;;;
2329;Nadarzyce;Jastrowie;powiat złotowski;220;;;;
2330;Nadarzyce;Września;powiat wrzesiński;109;;;;
2331;Nadolnik;Śmigiel;powiat kościański;1;;;;
2332;Nadstawki;Odolanów;powiat ostrowski;208;;;;
2333;Nadzież;Lisków;powiat kaliski;113;;;;
2334;Nałęcza;Szamocin;powiat chodzieski;160;;;;
2335;Namysłaki;Sieroszewice;powiat ostrowski;168;;;;
2336;Napachanie;Rokietnica;powiat poznański;784;;;;
2337;Napoleonowo;Gniezno;powiat gnieźnieński;71;;;;
2338;Naprusewo;Ostrowite;powiat słupecki;174;;;;
2339;Narożniki;Rakoniewice;powiat grodziski;94;;;;
2340;Natalia;Władysławów;powiat turecki;225;;;;
2341;Nądnia;Zbąszyń;powiat nowotomyski;924;;;;
2342;Nekielka;Nekla;powiat wrzesiński;485;;;;
2343;Nepomucenów;Kobylin;powiat krotoszyński;99;;;;
2344;Neryngowo;Września;powiat wrzesiński;80;;;;
2345;Nędzerzew;Opatówek;powiat kaliski;50;;;;
2346;Niałek Wielki;Wolsztyn;powiat wolsztyński;815;;;;
2347;Nidom;Czerniejewo;powiat gnieźnieński;106;;;;
2348;Nieborza;Siedlec;powiat wolsztyński;290;;;;
2349;Nieborzyn;Kleczew;powiat koniński;522;;;;
2350;Niechanowo;Niechanowo;powiat gnieźnieński;1686;;;;
2351;Niechłód;Święciechowa;powiat leszczyński;387;;;;
2352;Nieczajna;Oborniki;powiat obornicki;311;;;;
2353;Niedźwiadki;Pakosław;powiat rawicki;99;;;;
2354;Niedźwiady Duże;Ślesin;powiat koniński;277;;;;
2355;Niedźwiady;Jaraczewo;powiat jarociński;77;;;;
2356;Niedźwiady;Żelazków;powiat kaliski;1;;;;
2357;Niedźwiedziny;Skoki;powiat wągrowiecki;174;;;;
2358;Niedźwiedź;Ostrzeszów;powiat ostrzeszowski;570;;;;
2359;Niegolewo;Opalenica;powiat nowotomyski;312;;;;
2360;Niekursko;Trzcianka;powiat czarnkowsko-trzcianecki;373;;;;
2361;Nielęgowo;Kościan;powiat kościański;140;;;;
2362;Niemarzyn;Miejska Górka;powiat rawicki;392;;;;
2363;Niemczyn;Damasławek;powiat wągrowiecki;722;;;;
2364;Niemiecka Wieś;Szczytniki;powiat kaliski;156;;;;
2365;Niemieczkowo;Oborniki;powiat obornicki;58;;;;
2366;Niemierzewo;Kwilcz;powiat międzychodzki;143;;;;
2367;Niemierzyce;Granowo;powiat grodziski;133;;;;
2368;Niemojewiec;Raszków;powiat ostrowski;104;;;;
2369;Nienawiszcz;Rogoźno;powiat obornicki;97;;;;
2370;Niepart;Krobia;powiat gostyński;481;;;;
2371;Niepruszewo;Buk;powiat poznański;1480;;;;
2372;Niesłabin;Śrem;powiat śremski;446;;;;
2373;Nieszawa;Murowana Goślina;powiat poznański;202;;;;
2374;Nieszawka;Murowana Goślina;powiat poznański;1;;;;
2375;Nieświastowice;Mieścisko;powiat wągrowiecki;119;;;;
2376;Nieświastów;Kazimierz Biskupi;powiat koniński;523;;;;
2377;Nietążkowo;Śmigiel;powiat kościański;604;;;;
2378;Nietrzanowo;Środa Wielkopolska;powiat średzki;25;;;;
2379;Nietuszkowo;Chodzież;powiat chodzieski;304;;;;
2380;Niewiemko;Budzyń;powiat chodzieski;1;;;;
2381;Niewierz;Duszniki;powiat szamotulski;457;;;;
2382;Niewolno;Trzemeszno;powiat gnieźnieński;613;;;;
2383;Niezgoda;Słupca;powiat słupecki;64;;;;
2384;Nieżychowo;Białośliwie;powiat pilski;576;;;;
2385;Nieżychówko;Białośliwie;powiat pilski;1;;;;
2386;Niniew;Chocz;powiat pleszewski;278;;;;
2387;Ninino;Ryczywół;powiat obornicki;255;;;;
2388;Niwki Nowe;Chodów;powiat kolski;21;;;;
2389;Nochowo;Śrem;powiat śremski;1921;;;;
2390;Nochówko;Śrem;powiat śremski;1;;;;
2391;Nockie Holendry;Wierzbinek;powiat koniński;1;;;;
2392;Noć;Wierzbinek;powiat koniński;78;;;;
2393;Nojewo;Pniewy;powiat szamotulski;434;;;;
2394;Nosale;Bralin;powiat kępiński;153;;;;
2395;Nosalewo;Pniewy;powiat szamotulski;76;;;;
2396;Noskowo;Września;powiat wrzesiński;158;;;;
2397;Nosków;Jaraczewo;powiat jarociński;893;;;;
2398;Nowa Ciświca;Grodziec;powiat koniński;1;;;;
2399;Nowa Dąbrowa;Wolsztyn;powiat wolsztyński;440;;;;
2400;Nowa Górka;Pobiedziska;powiat poznański;1;;;;
2401;Nowa Huta;Grodziec;powiat koniński;1;;;;
2402;Nowa Kakawa;Godziesze Wielkie;powiat kaliski;242;;;;
2403;Nowa Kaźmierka;Chocz;powiat pleszewski;175;;;;
2404;Nowa Łubianka;Szydłowo;powiat pilski;120;;;;
2405;Nowa Obra;Koźmin Wielkopolski;powiat krotoszyński;370;;;;
2406;Nowa Obra;Wolsztyn;powiat wolsztyński;95;;;;
2407;Nowa Plewnia;Ceków-Kolonia;powiat kaliski;172;;;;
2408;Nowa Róża;Nowy Tomyśl;powiat nowotomyski;132;;;;
2409;Nowa Ruda;Wierzbinek;powiat koniński;1;;;;
2410;Nowa Święta;Złotów;powiat złotowski;418;;;;
2411;Nowa Tuchorza;Siedlec;powiat wolsztyński;173;;;;
2412;Nowa Królewska;Września;powiat wrzesiński;287;;;;
2413;Nowa Książęca;Bralin;powiat kępiński;719;;;;
2414;Nowa Niechanowska;Niechanowo;powiat gnieźnieński;80;;;;
2415;Nowa Podgórna;Miłosław;powiat wrzesiński;150;;;;
2416;Nowa Ujska;Ujście;powiat pilski;797;;;;
2417;Nowa Wielka;Przedecz;powiat kolski;141;;;;
2418;Nowa Wyszyńska;Budzyń;powiat chodzieski;1;;;;
2419;Nowa Zbąska;Zbąszyń;powiat nowotomyski;300;;;;
2420;Nowa Wieś;Gizałki;powiat pleszewski;1;;;;
2421;Nowa Wieś;Pleszew;powiat pleszewski;426;;;;
2422;Nowa Wieś;Rozdrażew;powiat krotoszyński;605;;;;
2423;Nowa Wieś;Osiek Mały;powiat kolski;193;;;;
2424;Nowa Wieś;Słupca;powiat słupecki;183;;;;
2425;Nowa Wieś;Sompolno;powiat koniński;499;;;;
2426;Nowa Wieś;Zagórów;powiat słupecki;161;;;;
2427;Nowa Wieś;Przemęt;powiat wolsztyński;783;;;;
2428;Nowa Wieś;Rydzyna;powiat leszczyński;498;;;;
2429;Nowa Wieś;Śmigiel;powiat kościański;442;;;;
2430;Nowa Wieś;Trzcianka;powiat czarnkowsko-trzcianecki;345;;;;
2431;Nowa Wieś;Wronki;powiat szamotulski;1425;;;;
2432;Nowa Wieś;Zbąszyń;powiat nowotomyski;161;;;;
2433;Nowa Wioska;Olszówka;powiat kolski;111;;;;
2434;Nowa Wiśniewka;Zakrzewo;powiat złotowski;96;;;;
2435;Nowakowo;Oborniki;powiat obornicki;1;;;;
2436;Nowe Borówko;Czempiń;powiat kościański;275;;;;
2437;Nowe Brzeźno;Budzyń;powiat chodzieski;224;;;;
2438;Nowe Budki;Osiek Mały;powiat kolski;205;;;;
2439;Nowe Dwory;Wieleń;powiat czarnkowsko-trzcianecki;351;;;;
2440;Nowe Grądy;Grodziec;powiat koniński;70;;;;
2441;Nowe Jastrzębsko;Zbąszyń;powiat nowotomyski;137;;;;
2442;Nowe Kamienice;Ostrów Wielkopolski;powiat ostrowski;247;;;;
2443;Nowe Miasto nad Wartą;Nowe Miasto nad Wartą;powiat średzki;1470;;;;
2444;Nowe Oborzyska;Kościan;powiat kościański;415;;;;
2445;Nowe Potulice;Lipka;powiat złotowski;132;;;;
2446;Nowe Prażuchy;Ceków-Kolonia;powiat kaliski;77;;;;
2447;Nowe Szczepankowo;Śmigiel;powiat kościański;75;;;;
2448;Nowe Tarnowo;Czempiń;powiat kościański;42;;;;
2449;Nowe Tłoki;Wolsztyn;powiat wolsztyński;838;;;;
2450;Nowe;Wągrowiec;powiat wągrowiecki;1;;;;
2451;Nowieczek;Dolsk;powiat śremski;241;;;;
2452;Nowina;Lubasz;powiat czarnkowsko-trzcianecki;151;;;;
2453;Nowinki;Mosina;powiat poznański;854;;;;
2454;Nowiny Brdowskie;Babiak;powiat kolski;60;;;;
2455;Nowiny;Mycielin;powiat kaliski;1;;;;
2456;Nowojewo;Dominowo;powiat średzki;86;;;;
2457;Nowolipsk;Chocz;powiat pleszewski;196;;;;
2458;Nowołoskoniec;Oborniki;powiat obornicki;273;;;;
2459;Nowy Belęcin;Krzemieniewo;powiat leszczyński;335;;;;
2460;Nowy Białcz;Śmigiel;powiat kościański;119;;;;
2461;Nowy Borowiec;Grodziec;powiat koniński;1;;;;
2462;Nowy Buczek;Lipka;powiat złotowski;160;;;;
2463;Nowy Budzisław;Osiek Mały;powiat kolski;216;;;;
2464;Nowy Czachulec;Kawęczyn;powiat turecki;25;;;;
2465;Nowy Czarków;Kramsk;powiat koniński;71;;;;
2466;Nowy Dębiec;Kościan;powiat kościański;219;;;;
2467;Nowy Dwór;Krzywiń;powiat kościański;266;;;;
2468;Nowy Dwór;Szamocin;powiat chodzieski;192;;;;
2469;Nowy Dwór;Szydłowo;powiat pilski;257;;;;
2470;Nowy Dwór;Złotów;powiat złotowski;242;;;;
2471;Nowy Dwór;Zbąszyń;powiat nowotomyski;592;;;;
2472;Nowy Folwark;Krotoszyn;powiat krotoszyński;152;;;;
2473;Nowy Folwark;Września;powiat wrzesiński;601;;;;
2474;Nowy Gołębin;Czempiń;powiat kościański;130;;;;
2475;Nowy Karmin;Dobrzyca;powiat pleszewski;40;;;;
2476;Nowy Karolew;Koźminek;powiat kaliski;112;;;;
2477;Nowy Kiączyn;Stawiszyn;powiat kaliski;142;;;;
2478;Nowy Krzymów;Krzymów;powiat koniński;324;;;;
2479;Nowy Lubosz;Kościan;powiat kościański;1151;;;;
2480;Nowy Nakwasin;Koźminek;powiat kaliski;483;;;;
2481;Nowy Olesiec;Chocz;powiat pleszewski;146;;;;
2482;Nowy Sielec;Jutrosin;powiat rawicki;132;;;;
2483;Nowy Świat;Kawęczyn;powiat turecki;73;;;;
2484;Nowy Świat;Tuliszków;powiat turecki;348;;;;
2485;Nowy Widzim;Wolsztyn;powiat wolsztyński;304;;;;
2486;Nykiel;Wierzbinek;powiat koniński;242;;;;
2487;Obelzanki;Wronki;powiat szamotulski;311;;;;
2488;Objezierze;Oborniki;powiat obornicki;697;;;;
2489;Obłaczkowo;Września;powiat wrzesiński;672;;;;
2490;Obora;Gniezno;powiat gnieźnieński;344;;;;
2491;Obory;Gizałki;powiat pleszewski;1;;;;
2492;Obory;Wierzbinek;powiat koniński;64;;;;
2493;Obórka;Gniezno;powiat gnieźnieński;62;;;;
2494;Obra;Wolsztyn;powiat wolsztyński;2100;;;;
2495;Obrębizna;Turek;powiat turecki;313;;;;
2496;Obrona;Kleczew;powiat koniński;1;;;;
2497;Obrzębin;Turek;powiat turecki;1033;;;;
2498;Ochla;Pogorzela;powiat gostyński;63;;;;
2499;Ochle;Koło;powiat kolski;263;;;;
2500;Ochodza;Trzemeszno;powiat gnieźnieński;170;;;;
2501;Ochodza;Wągrowiec;powiat wągrowiecki;415;;;;
2502;Ociąż;Nowe Skalmierzyce;powiat ostrowski;721;;;;
2503;Ocieszyn;Oborniki;powiat obornicki;349;;;;
2504;Oczkowice;Miejska Górka;powiat rawicki;284;;;;
2505;Odrowąż;Witkowo;powiat gnieźnieński;60;;;;
2506;Ofelia;Margonin;powiat chodzieski;1;;;;
2507;Ogorzelczyn;Tuliszków;powiat turecki;589;;;;
2508;Okaliniec;Miasteczko Krajeńskie;powiat pilski;244;;;;
2509;Okoleniec;Kłodawa;powiat kolski;142;;;;
2510;Okręglica;Kawęczyn;powiat turecki;44;;;;
2511;Olchowo;Zagórów;powiat słupecki;7;;;;
2512;Olejnica;Przemęt;powiat wolsztyński;55;;;;
2513;Olekszyn;Kiszkowo;powiat gnieźnieński;108;;;;
2514;Olesin;Władysławów;powiat turecki;1;;;;
2515;Oleszno;Gołańcz;powiat wągrowiecki;283;;;;
2516;Oleśnica;Zagórów;powiat słupecki;477;;;;
2517;Oleśnica;Chodzież;powiat chodzieski;393;;;;
2518;Olimpia;Brudzew;powiat turecki;83;;;;
2519;Olsza;Śrem;powiat śremski;130;;;;
2520;Olszak;Babiak;powiat kolski;1;;;;
2521;Olszewo;Śmigiel;powiat kościański;219;;;;
2522;Olszewo;Środa Wielkopolska;powiat średzki;188;;;;
2523;Olszowa;Kępno;powiat kępiński;1132;;;;
2524;Olszówka;Olszówka;powiat kolski;354;;;;
2525;Olszówka;Przykona;powiat turecki;185;;;;
2526;Olszyna;Ostrzeszów;powiat ostrzeszowski;1255;;;;
2527;Ołaczewo;Środa Wielkopolska;powiat średzki;1;;;;
2528;Ołobok;Sieroszewice;powiat ostrowski;629;;;;
2529;Opatów;Łęka Opatowska;powiat kępiński;1329;;;;
2530;Opatówek;Opatówek;powiat kaliski;3575;;;;
2531;Opatówko;Nekla;powiat wrzesiński;197;;;;
2532;Oporowo;Krzemieniewo;powiat leszczyński;316;;;;
2533;Oporówko;Krzemieniewo;powiat leszczyński;276;;;;
2534;Oporzyn;Wągrowiec;powiat wągrowiecki;79;;;;
2535;Orchowo;Orchowo;powiat słupecki;1338;;;;
2536;Orchówek;Orchowo;powiat słupecki;103;;;;
2537;Ordzin;Obrzycko;powiat szamotulski;164;;;;
2538;Orkowo;Śrem;powiat śremski;192;;;;
2539;Orla;Koźmin Wielkopolski;powiat krotoszyński;325;;;;
2540;Orle Wielkie;Chrzypsko Wielkie;powiat międzychodzki;177;;;;
2541;Orliczko;Pniewy;powiat szamotulski;147;;;;
2542;Orlina Duża;Gizałki;powiat pleszewski;55;;;;
2543;Orlina Mała;Gizałki;powiat pleszewski;67;;;;
2544;Orpiszew;Krotoszyn;powiat krotoszyński;621;;;;
2545;Orpiszewek;Kotlin;powiat jarociński;122;;;;
2546;Orzechowo;Miłosław;powiat wrzesiński;2222;;;;
2547;Orzeszkowo;Dominowo;powiat średzki;180;;;;
2548;Orzeszkowo;Kwilcz;powiat międzychodzki;168;;;;
2549;Osiecza Druga;Rzgów;powiat koniński;178;;;;
2550;Osiecza Pierwsza;Rzgów;powiat koniński;517;;;;
2551;Osiek Mały-Kolonia;Osiek Mały;powiat kolski;137;;;;
2552;Osiek Mały;Osiek Mały;powiat kolski;851;;;;
2553;Osiek nad Notecią;Wyrzysk;powiat pilski;3585;;;;
2554;Osiek Wielki;Osiek Mały;powiat kolski;1010;;;;
2555;Osiek;Jarocin;powiat jarociński;325;;;;
2556;Osiek;Nowe Skalmierzyce;powiat ostrowski;174;;;;
2557;Osiek;Kościan;powiat kościański;126;;;;
2558;Osiek;Pakosław;powiat rawicki;557;;;;
